time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/18:22:00.091225,294,1645226520,90404748,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:01.060928,295,1645226521,60293436,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:02.096896,296,1645226522,94711065,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:03.077375,297,1645226523,75808048,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:04.091755,298,1645226524,90402364,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:05.060039,299,1645226525,59405088,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:22:06.090321,300,1645226526,89745521,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:07.066814,301,1645226527,66200256,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:08.083593,302,1645226528,83005428,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:09.081593,303,1645226529,78595399,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:10.094265,304,1645226530,92326402,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:11.074782,305,1645226531,72433233,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:12.092724,306,1645226532,90626001,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:13.072124,307,1645226533,69794416,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:14.089060,308,1645226534,87181091,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:15.064341,309,1645226535,61644315,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:16.092446,310,1645226536,90018510,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:17.069718,311,1645226537,67378759,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:18.104588,312,1645226538,101183652,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:19.080168,313,1645226539,77183008,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:20.093620,314,1645226540,91659069,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:21.071452,315,1645226541,70778608,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:22.105261,316,1645226542,102924585,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:23.077663,317,1645226543,76997518,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:24.095002,318,1645226544,94187021,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:25.069743,319,1645226545,69188356,gps_data,42.33724333333333,-71.09256,15.7,327613.59553000994,4689341.691882126,19,T,4
2022/02/18/18:22:26.082854,320,1645226546,80737352,gps_data,42.33724333333333,-71.09256,15.8,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:27.078145,321,1645226547,75660943,gps_data,42.33724333333333,-71.09256,15.9,327613.59553000994,4689341.691882126,19,T,2
2022/02/18/18:22:28.087417,322,1645226548,86751461,gps_data,42.33724333333333,-71.09255833333333,16.0,327613.7328368218,4689341.68850323,19,T,2
2022/02/18/18:22:29.065562,323,1645226549,63623189,gps_data,42.33724333333333,-71.09255833333333,16.0,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:30.087803,324,1645226550,85722923,gps_data,42.33724333333333,-71.09255833333333,16.0,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:31.076719,325,1645226551,74237108,gps_data,42.33724333333333,-71.09255833333333,16.0,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:32.088014,326,1645226552,85503816,gps_data,42.33724333333333,-71.09256,15.9,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:33.063753,327,1645226553,63149213,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,5
